facility_name,facility_type,latitude,longitude,huc8,river_segment,permit_status,primary_sic_code,parameter_groups,parameter_groups_available,manganese_parameter_flag,compliance_violation_flag,data_year_start,data_year_end,npdes_ids,compliance_status,cwa_compliance_status,significant_violation_flag,quarters_with_noncompliance_3y,inspection_count_5y,formal_enforcement_actions_5y,permit_type_label,facility_city,facility_state,facility_county,registry_id,active_flag,source_notes
UPSTATE FEDERAL CREDIT UNION,industrial,34.611389,-82.767778,03060101,Seneca,No Violation Identified,,[],0,0,0,2023,2026,SCR10ZDTS,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,PENDLETON,SC,ANDERSON COUNTY,110071930591,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
US 178 AND S-73 INTERSECTION,industrial,34.72664,-82.67495,03060101,Seneca,No Violation Identified,,[],0,0,0,2023,2026,SCR16Z0C8,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,LIBERTY,SC,ANDERSON COUNTY,110071993786,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
US ENGINE VALVE,industrial,34.66252,-83.03877,03060101,Seneca,No Violation Identified,3714,[],0,0,1,2023,2026,SCG250177 SCR004470,No Violation Identified,No Violation Identified,0,2,2,0,Non-M,WESTMINSTER,SC,OCONEE COUNTY,110000587712,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
US-76 AT S-1125 AND US 76 AT S-172,industrial,34.572222,-82.711111,03060101,Seneca,No Violation Identified,,[],0,0,0,2023,2026,SCR16Z0A0,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,ANDERSON,SC,ANDERSON COUNTY,110071954752,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
USA STORAGE CENTERS PENDLETON,industrial,34.603188,-82.757258,03060101,Seneca,No Violation Identified,,[],0,0,0,2023,2026,SCR10ZCGE,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,PENDLETON,SC,ANDERSON COUNTY,110071911511,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
VANGUARD INDUSTRIES TEFLON COATING DIVISION PLANT 1,industrial,34.575958,-82.717831,03060101,Seneca,No Violation Identified,,[],0,0,0,2023,2026,SCR10ZFES,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,ANDERSON,SC,ANDERSON COUNTY,110008551094,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
VARSITY CLUB PHASE 2,industrial,34.69237,-82.81169,03060101,Seneca,No Violation Identified,,[],0,0,0,2023,2026,SCR10ZC8W,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,CITY OF CLEMSON,SC,PICKENS COUNTY,110071929753,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
VENESKY ASPHALT HWY 93 MINE,industrial,34.814167,-82.644444,03060101,Seneca,Terminated Permit,1459,[],0,0,0,2023,2026,SCG730822,,Terminated Permit,0,0,2,0,Non-M,EASLEY,SC,,110024809885,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
VENESKY HWY 93 COMMERCIAL SITE,industrial,34.813472,-82.643084,03060101,Seneca,No Violation Identified,,[],0,0,0,2023,2026,SCR10ZFKA,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,PICKENS,SC,PICKENS COUNTY,110071931264,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
VILLAGE HILLS INFRASTRUCTURE,industrial,34.64787,-82.7634,03060101,Seneca,No Violation Identified,,[],0,0,0,2023,2026,SCR10ZJXB,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,PENDLETON,SC,ANDERSON COUNTY,110072105909,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
VULCAN MATERIALS COMPANY - LIBERTY,industrial,34.80593,-82.66901,03060101,Seneca,No Violation Identified,1423,[],0,0,0,2023,2026,SCG730065,No Violation Identified,No Violation Identified,0,0,5,0,Non-M,LIBERTY,SC,PICKENS COUNTY,110017326320,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
VYTECH INDUSTRIES INCORPORATED,industrial,34.553098,-82.720052,03060101,Seneca,Terminated Permit,2295,[],0,0,0,2023,2026,SCR10Z77H,No Violation Identified,Terminated Permit,0,0,0,0,Non-M,ANDERSON,SC,ANDERSON COUNTY,110000354367,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
WADE HAMPTON GOLF CLUB WWTP,municipal,35.082592,-83.069312,03060101,Seneca,Violation Identified,4952,[],0,0,1,2023,2026,NC0062553,Violation Identified,Violation Identified,0,12,1,0,Non-M,CASHIERS,NC,JACKSON COUNTY,110009720025,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
WALHALLA CONEROSS CREEK WTP,municipal,34.724416,-83.07623,03060101,Seneca,No Violation Identified,4941,[],0,0,1,2023,2026,SCG646004,No Violation Identified,No Violation Identified,0,1,0,0,Non-M,WALHALLA,SC,,110039518037,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
WALHALLA WTP,municipal,34.735317,-83.016865,03060101,Seneca,Violation Identified,4941,[],0,0,1,2023,2026,SCG646084,Violation Identified,Violation Identified,0,12,1,0,Non-M,WALHALLA,SC,,110070518863,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
WALKER COURSE 18TH HOLE,industrial,34.666389,-82.845,03060101,Seneca,No Violation Identified,,[],0,0,0,2023,2026,SCR10ZCEH,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,,SC,PICKENS COUNTY,110071926497,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
WALKERS POINTE,industrial,34.586667,-82.623056,03060101,Seneca,No Violation Identified,,[],0,0,0,2023,2026,SCR10ZFRH,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,ANDERSON,SC,ANDERSON COUNTY,110071915978,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
WAMSUTTA SEWER,municipal,34.5422,-82.70031,03060101,Seneca,No Violation Identified,,[],0,0,0,2023,2026,SCR10Z7DW SCR10ZDJU,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,ANDERSON,SC,ANDERSON COUNTY,110071917905,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
WAMSUTTA SOUTH,industrial,34.54,-82.700556,03060101,Seneca,No Violation Identified,,[],0,0,0,2023,2026,SCR10ZGUN,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,ANDERSON,SC,ANDERSON COUNTY,110071916028,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
WARPATH LANDING,industrial,34.81394,-82.88141,03060101,Seneca,No Violation Identified,,[],0,0,0,2023,2026,SCR10ZKCR,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,SIX MILE,SC,PICKENS COUNTY,110072145846,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
WARPATH RIDGE AT LAKE KEOWEE,industrial,34.8125,-82.878333,03060101,Seneca,No Violation Identified,,[],0,0,0,2023,2026,SCR10ZA76,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,,SC,PICKENS COUNTY,110071924339,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
"WATER AND SEWER IMPROVEMENTS, DIVISION II AND III",municipal,34.756549,-83.033413,03060101,Seneca,No Violation Identified,,[],0,0,0,2023,2026,SCR10ZHBP,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,WALHALLA,SC,OCONEE COUNTY,110071946628,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
WATKINS RD,industrial,34.585833,-82.706111,03060101,Seneca,No Violation Identified,,[],0,0,0,2023,2026,SCR10ZEUG,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,,SC,WILLIAMSBURG COUNTY,110071929367,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
WATSON DRIVE,industrial,34.706389,-82.918889,03060101,Seneca,No Violation Identified,,[],0,0,0,2023,2026,SCR10Z9YQ,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,SENECA,SC,OCONEE COUNTY,110071925900,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
WELLS CROSSING LOTS 1-106,industrial,34.6925,-82.91,03060101,Seneca,No Violation Identified,,[],0,0,0,2023,2026,SCR10ZD0Q SCR10ZFRB,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,SENECA,SC,OCONEE COUNTY,110071916890,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
WELLS HIGHWAY,industrial,34.666389,-82.929167,03060101,Seneca,No Violation Identified,,[],0,0,0,2023,2026,SCR10ZHGR,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,,SC,WILLIAMSBURG COUNTY,110071946775,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
WELLS STATION,industrial,34.6725,-82.920833,03060101,Seneca,No Violation Identified,,[],0,0,0,2023,2026,SCR10Z8AB SCR10ZAAU,No Violation Identified,No Violation Identified,0,0,1,0,Non-M,,SC,OCONEE COUNTY,110071916975,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
WELPINE ROAD COMMERCIAL PARK,industrial,34.581389,-82.698056,03060101,Seneca,No Violation Identified,,[],0,0,0,2023,2026,SCR10Z91Z,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,PENDLETON,SC,ANDERSON COUNTY,110071928306,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
WENDY'S,industrial,34.623817,-82.778747,03060101,Seneca,No Violation Identified,,[],0,0,0,2023,2026,SCR10ZJW1,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,PENDLETON,SC,ANDERSON COUNTY,110072103004,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
WES 2,industrial,34.65583,-83.041303,03060101,Seneca,No Violation Identified,,[],0,0,0,2023,2026,SCR006495,No Violation Identified,No Violation Identified,0,0,1,0,Non-M,WESTMINSTER,SC,,110071400026,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
WESTMINSTER DOLLAR GENERAL 31018,industrial,34.71223,-83.051808,03060101,Seneca,No Violation Identified,,[],0,0,0,2023,2026,SCR10ZGD2,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,WESTMINSTER,SC,OCONEE COUNTY,110071922769,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
WESTMINSTER DOWNTOWN IMPROVEMENTS - PHASE 1,industrial,34.665,-83.095556,03060101,Seneca,No Violation Identified,,[],0,0,0,2023,2026,SCR10ZGK2,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,WEST MINSTER,SC,GREENVILLE COUNTY,110071915676,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
WESTMINSTER SPORTS COMPLEX,industrial,34.673611,-83.083889,03060101,Seneca,Violation Identified,,[],0,0,1,2023,2026,SCR10ZJKB,Violation Identified,Violation Identified,0,1,3,0,Non-M,WESTMINSTER,SC,OCONEE COUNTY,110072083538,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
WESTPOINT STEVENS INCORPORATED,industrial,34.66629,-82.83641,03060101,Seneca,No Violation Identified,2211,[],0,0,1,2023,2026,SC0000591,No Violation Identified,No Violation Identified,0,7,3,0,Non-M,CLEMSON,SC,PICKENS COUNTY,110000870834,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
"WHITEHALL COMMONS - PARCELS 6, 8, & 9 - TIGER SELF STORAGE - PH1",industrial,34.531538,-82.697238,03060101,Seneca,No Violation Identified,,[],0,0,0,2023,2026,SCR10ZBQR,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,ANDERSON,SC,ANDERSON COUNTY,110071915262,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
WILBERT PLASTIC SERVICES,industrial,34.81144,-82.64869,03060101,Seneca,No Violation Identified,,[],0,0,0,2023,2026,SCR005223,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,EASLEY,SC,PICKENS COUNTY,110041043625,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
"WILBERT, INC.",industrial,34.81144,-82.64869,03060101,Seneca,No Violation Identified,3089,[],0,0,0,2023,2026,SCG250281,No Violation Identified,No Violation Identified,0,0,7,3,Non-M,EASLEY,SC,PICKENS COUNTY,110000604436,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
WILLIAMSON ROAD PARKING GARAGE,industrial,34.674167,-82.841111,03060101,Seneca,No Violation Identified,,[],0,0,0,2023,2026,SCR10ZH1V,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,PICKENS,SC,PICKENS COUNTY,110071921651,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
WILLIAMSON ROAD REALIGNMENT,industrial,34.678003,-82.841613,03060101,Seneca,No Violation Identified,,[],0,0,0,2023,2026,SCR10ZBQN,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,CLEMSON,SC,PICKENS COUNTY,110071926520,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
WINDSOR AT WALHALLA,industrial,34.825,-83.034444,03060101,Seneca,No Violation Identified,,[],0,0,0,2023,2026,SCR10ZCLX,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,,SC,WILLIAMSBURG COUNTY,110071915981,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
WINDSOR AT WALHALLA PHASE II,industrial,34.82,-83.029167,03060101,Seneca,No Violation Identified,,[],0,0,0,2023,2026,SCR10ZGJX,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,,SC,WILLIAMSBURG COUNTY,110071920175,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
WINDSOR FOREST,industrial,34.551944,-82.661389,03060101,Seneca,No Violation Identified,,[],0,0,0,2023,2026,SCR10ZC8A SCR10ZDW3,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,ANDERSON,SC,ANDERSON COUNTY,110071922987,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
WOMEN'S SPORTS EXPANSION,industrial,34.678928,-82.850862,03060101,Seneca,No Violation Identified,,[],0,0,0,2023,2026,SCR10ZBS0,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,CLEMSON,SC,PICKENS COUNTY,110071931788,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
WOODLAND CEMETERY PATHWAY UPGRADE DESIGN,industrial,34.68206,-82.82412,03060101,Seneca,No Violation Identified,,[],0,0,0,2023,2026,SCR10ZC21,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,,SC,PICKENS COUNTY,110071922597,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
WOODSPRING SUITES ANDERSON,industrial,34.58022,-82.71271,03060101,Seneca,No Violation Identified,,[],0,0,0,2023,2026,SCR10ZF0M,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,ANDERSON,SC,ANDERSON COUNTY,110071924323,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
YOKOHAMA AMERICAS SOUTH CAROLINA LLC,industrial,34.81035,-82.6447,03060101,Seneca,No Violation Identified,3714,[],0,0,0,2023,2026,SCR005342 SCR006945,No Violation Identified,No Violation Identified,0,0,1,0,Non-M,EASLEY,SC,PICKENS COUNTY,110000765128,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
112 HARDY FARM PT.,industrial,34.5594,-83.1414,03060102,Tugaloo,No Violation Identified,,[],0,0,0,2023,2026,GAR3960BC,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,MARTIN,GA,STEPHENS COUNTY,110071816081,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
134 CAVE ROAD,municipal,35.039243,-83.225225,03060102,Tugaloo,No Violation Identified,4952,[],0,0,0,2023,2026,NCG550315,No Violation Identified,No Violation Identified,0,0,1,0,Non-M,HIGHLANDS,NC,MACON COUNTY,110064237204,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
1644 CURRAHEE CLUB DRIVE (WILLIAMS RESIDENTS),industrial,34.606498,-83.216942,03060102,Tugaloo,No Violation Identified,1521,[],0,0,0,2023,2026,GAR15412D,No Violation Identified,No Violation Identified,0,0,1,0,Non-M,TOCCOA,GA,STEPHENS COUNTY,110070389357,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
2022 MARTIN INTERCONNECTION & BRITTANY HARBOR II MAIN REPLACEMENT,industrial,34.510469,-83.136292,03060102,Tugaloo,No Violation Identified,1611,[],0,0,0,2023,2026,GAR248F9C,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,LAVONIA,GA,FRANKLIN COUNTY,110071205219,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
273 AYERS CREEK DR. .,industrial,34.579186,-83.297941,03060102,Tugaloo,No Violation Identified,,[],0,0,0,2023,2026,GAR18AFEC,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,TOCCOA,GA,STEPHENS COUNTY,110071822838,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
324 FERN VALLEY DR.,industrial,34.579528,-83.297353,03060102,Tugaloo,No Violation Identified,,[],0,0,0,2023,2026,GAR18AFED,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,TOCCOA,GA,STEPHENS COUNTY,110071825764,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
411 Y.W. VICKERY ROAD,industrial,34.463123,-83.000286,03060102,Tugaloo,No Violation Identified,1521,[],0,0,0,2023,2026,GAR393705,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,LAVONIA,GA,HART COUNTY,110071448765,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
505 PRICE CHAPEL RD,industrial,34.424038,-83.034222,03060102,Tugaloo,No Violation Identified,1521,[],0,0,0,2023,2026,GAR18BB66,No Violation Identified,No Violation Identified,0,0,0,0,Non-M,BOWERSVILLE,GA,HART COUNTY,110072072331,Y,ECHO facility-search export does not expose discharge-parameter groups or pollutant-specific metals.
